number,stateCode,state,townCode,town,localCode,local
8,21,PUEBLA,114,PUEBLA,0194,SAN SEBASTIÁN DE APARICIO
8,21,PUEBLA,125,SAN GREGORIO ATZOMPA,0001,SAN GREGORIO ATZOMPA
8,21,PUEBLA,126,SAN JERÓNIMO TECUANIPAN,0001,SAN JERÓNIMO TECUANIPAN
8,21,PUEBLA,132,SAN MARTÍN TEXMELUCAN,0009,SAN JERÓNIMO TIANGUISMANALCO
8,21,PUEBLA,154,TECAMACHALCO,0026,SANTA ROSA
8,21,PUEBLA,180,TLAHUAPAN,0019,SANTIAGO COLTZINGO
8,21,PUEBLA,191,TULCINGO,0001,TULCINGO DE VALLE
8,21,PUEBLA,208,ZACATLÁN,0015,JICOLAPA
8,22,QUERÉTARO                               ,001,AMEALCO DE BONFIL,0001,AMEALCO DE BONFIL
8,22,QUERÉTARO                               ,005,COLÓN,0002,AJUCHITLÁN
8,22,QUERÉTARO                               ,006,CORREGIDORA,0017,LA NEGRETA
8,22,QUERÉTARO                               ,016,SAN JUAN DEL RÍO,0033,LA LLAVE
8,22,QUERÉTARO                               ,016,SAN JUAN DEL RÍO,0094,LA ESTANCIA
8,24,SAN LUIS POTOSÍ        ,012,TANCANHUITZ,0001,TANCANHUITZ
8,24,SAN LUIS POTOSÍ        ,028,SAN LUIS POTOSÍ,0264,LA PILA
8,24,SAN LUIS POTOSÍ        ,045,VENADO,0001,VENADO
8,24,SAN LUIS POTOSÍ        ,049,VILLA DE RAMOS,0012,DULCE GRANDE
8,25,SINALOA,005,COSALÁ,0001,COSALÁ
8,25,SINALOA,010,EL FUERTE,0179,SAN BLAS
8,25,SINALOA,013,MOCORITO,0235,PERICOS
8,26,SONORA,071,BENITO JUÁREZ,0001,VILLA JUÁREZ
8,27,TABASCO,005,COMALCALCO,0020,CHICHICAPA
8,27,TABASCO,008,HUIMANGUILLO,0016,CHONTALPA (ESTACIÓN CHONTALPA)
8,28,TAMAULIPAS,012,GONZÁLEZ,0001,GONZÁLEZ
8,28,TAMAULIPAS,016,HIDALGO,0145,ESTACIÓN SANTA ENGRACIA
8,28,TAMAULIPAS,017,JAUMAVE,0001,JAUMAVE
8,28,TAMAULIPAS,019,LLERA,0001,LLERA DE CANALES
8,29,TLAXCALA,015,IXTACUIXTLA DE MARIANO MATAMOROS,0031,SANTA INÉS TECUEXCOMAC
8,29,TLAXCALA,015,IXTACUIXTLA DE MARIANO MATAMOROS,0032,SANTA JUSTINA ECATEPEC
8,29,TLAXCALA,020,SANCTÓRUM DE LÁZARO CÁRDENAS,0001,SANCTÓRUM
8,29,TLAXCALA,026,SANTA CRUZ TLAXCALA,0002,GUADALUPE TLACHCO
8,29,TLAXCALA,043,YAUHQUEMEHCAN,0006,SANTA MARÍA ATLIHUETZIAN
8,29,TLAXCALA,055,SAN LUCAS TECOPILCO,0001,SAN LUCAS TECOPILCO
8,30,VERACRUZ DE IGNACIO DE LA LLAVE,044,CÓRDOBA,0047,LA LUZ FRANCISCO I. MADERO (SAN ROMÁN)
8,30,VERACRUZ DE IGNACIO DE LA LLAVE,056,CHICONAMEL,0001,CHICONAMEL
8,30,VERACRUZ DE IGNACIO DE LA LLAVE,073,HUEYAPAN DE OCAMPO,0030,LOS MANGOS
8,30,VERACRUZ DE IGNACIO DE LA LLAVE,090,JAMAPA,0001,JAMAPA
8,30,VERACRUZ DE IGNACIO DE LA LLAVE,091,JESÚS CARRANZA,0053,SUCHILAPAN DEL RÍO
8,30,VERACRUZ DE IGNACIO DE LA LLAVE,094,JUAN RODRÍGUEZ CLARA,0044,LOS TIGRES (SAN MARCOS)
8,30,VERACRUZ DE IGNACIO DE LA LLAVE,101,MARIANO ESCOBEDO,0018,PALMIRA
8,30,VERACRUZ DE IGNACIO DE LA LLAVE,104,MECAYAPAN,0001,MECAYAPAN
8,30,VERACRUZ DE IGNACIO DE LA LLAVE,123,PÁNUCO,0029,MORALILLO
8,30,VERACRUZ DE IGNACIO DE LA LLAVE,126,PASO DE OVEJAS,0001,PASO DE OVEJAS
8,30,VERACRUZ DE IGNACIO DE LA LLAVE,128,PEROTE,0011,SAN ANTONIO LIMÓN (TOTALCO)
8,30,VERACRUZ DE IGNACIO DE LA LLAVE,128,PEROTE,0012,LOS MOLINOS (SAN JOSÉ)
8,30,VERACRUZ DE IGNACIO DE LA LLAVE,128,PEROTE,0016,SAN ANTONIO TENEXTEPEC
8,30,VERACRUZ DE IGNACIO DE LA LLAVE,141,SAN ANDRÉS TUXTLA,0026,COMOAPAN
8,30,VERACRUZ DE IGNACIO DE LA LLAVE,142,SAN JUAN EVANGELISTA,0001,SAN JUAN EVANGELISTA
8,30,VERACRUZ DE IGNACIO DE LA LLAVE,143,SANTIAGO TUXTLA,0072,TLAPACOYAN
8,30,VERACRUZ DE IGNACIO DE LA LLAVE,160,ÁLAMO TEMAPACHE,0041,CHAPOPOTE NÚÑEZ
8,30,VERACRUZ DE IGNACIO DE LA LLAVE,175,TIHUATLÁN,0015,ZACATE COLORADO
8,30,VERACRUZ DE IGNACIO DE LA LLAVE,185,TLILAPAN,0001,TLILAPAN
8,30,VERACRUZ DE IGNACIO DE LA LLAVE,192,VEGA DE ALATORRE,0001,VEGA DE ALATORRE
8,30,VERACRUZ DE IGNACIO DE LA LLAVE,207,TRES VALLES,0025,LOS NARANJOS
8,30,VERACRUZ DE IGNACIO DE LA LLAVE,211,SAN RAFAEL,0001,SAN RAFAEL
8,31,YUCATÁN       ,027,DZIDZANTÚN,0001,DZIDZANTÚN
8,31,YUCATÁN       ,035,HOCTÚN,0001,HOCTÚN
8,31,YUCATÁN       ,036,HOMÚN,0001,HOMÚN
8,31,YUCATÁN       ,037,HUHÍ,0001,HUHÍ
8,31,YUCATÁN       ,046,MAMA,0001,MAMA
8,31,YUCATÁN       ,049,MAYAPÁN,0001,MAYAPÁN
8,31,YUCATÁN       ,093,TIXKOKOB,0001,TIXKOKOB
8,32,ZACATECAS,025,LUIS MOYA,0001,LUIS MOYA
8,32,ZACATECAS,032,MORELOS,0001,MORELOS
8,32,ZACATECAS,052,VILLA GARCÍA,0001,VILLA GARCÍA
9,01,AGUASCALIENTES,002,ASIENTOS,0059,VILLA JUÁREZ
9,04,CAMPECHE,002,CAMPECHE,0077,CHINÁ
9,06,COLIMA,005,CUAUHTÉMOC,0001,CUAUHTÉMOC
9,07,CHIAPAS,023,CHAMULA,0001,CHAMULA
9,07,CHIAPAS,028,CHIAPILLA,0001,CHIAPILLA
9,07,CHIAPAS,034,FRONTERA COMALAPA,0053,PASO HONDO
9,07,CHIAPAS,041,LA INDEPENDENCIA,0001,LA INDEPENDENCIA
9,07,CHIAPAS,044,IXTAPA,0001,IXTAPA
9,07,CHIAPAS,048,JUÁREZ,0001,JUÁREZ
9,07,CHIAPAS,073,RAYÓN,0001,RAYÓN
9,07,CHIAPAS,085,SOYALÓ,0001,SOYALÓ
9,07,CHIAPAS,108,VILLAFLORES,0024,BENITO JUÁREZ
9,07,CHIAPAS,108,VILLAFLORES,0068,CRISTÓBAL OBREGÓN
9,09,DISTRITO FEDERAL,009,MILPA ALTA,0015,SAN BARTOLOMÉ XICOMULCO
9,10,DURANGO,024,RODEO,0001,RODEO
9,11,GUANAJUATO,015,GUANAJUATO,0126,YERBABUENA
9,11,GUANAJUATO,017,IRAPUATO,0059,ARANDAS
9,11,GUANAJUATO,017,IRAPUATO,0062,LA CALERA
9,11,GUANAJUATO,028,SALVATIERRA,0058,SAN NICOLÁS DE LOS AGUSTINOS
9,11,GUANAJUATO,029,SAN DIEGO DE LA UNIÓN,0001,SAN DIEGO DE LA UNIÓN
9,12,GUERRERO,011,ATOYAC DE ÁLVAREZ,0043,EL PARAÍSO
9,12,GUERRERO,015,BUENAVISTA DE CUÉLLAR,0001,BUENAVISTA DE CUÉLLAR
9,12,GUERRERO,017,COCULA,0001,COCULA
9,12,GUERRERO,021,COYUCA DE BENÍTEZ,0060,TEPETIXTLA
9,12,GUERRERO,028,CHILAPA DE ÁLVAREZ,0003,ACATLÁN
9,12,GUERRERO,035,IGUALA DE LA INDEPENDENCIA,0007,COACOYULA DE ÁLVAREZ
9,12,GUERRERO,050,PUNGARABATO,0016,TANGANHUATO
9,12,GUERRERO,060,TETIPAC,0001,TETIPAC
9,12,GUERRERO,067,TLAPEHUALA,0017,SAN JOSÉ POLIUTLA
9,13,HIDALGO,017,CHAPANTONGO,0001,CHAPANTONGO
9,13,HIDALGO,022,EPAZOYUCAN,0001,EPAZOYUCAN
9,13,HIDALGO,028,HUEJUTLA DE REYES,0042,CHILILICO
9,13,HIDALGO,037,METZTITLÁN,0001,METZTITLÁN
9,13,HIDALGO,051,MINERAL DE LA REFORMA,0014,EL SAUCILLO
9,13,HIDALGO,051,MINERAL DE LA REFORMA,0107,MANUEL ÁVILA CAMACHO
9,13,HIDALGO,060,TENANGO DE DORIA,0001,TENANGO DE DORIA
9,13,HIDALGO,063,TEPEJI DEL RÍO DE OCAMPO,0009,SAN BUENAVENTURA
9,13,HIDALGO,082,ZAPOTLÁN DE JUÁREZ,0001,ZAPOTLÁN DE JUÁREZ
9,14,JALISCO,051,JUANACATLÁN,0001,JUANACATLÁN
9,14,JALISCO,109,UNIÓN DE SAN ANTONIO,0001,UNIÓN DE SAN ANTONIO
9,14,JALISCO,118,YAHUALICA DE GONZÁLEZ GALLO,0001,YAHUALICA DE GONZÁLEZ GALLO
9,14,JALISCO,121,ZAPOTILTIC,0021,EL RINCÓN
9,15,MÉXICO                      ,001,ACAMBAY DE RUÍZ CASTAÑEDA,0037,PUEBLO NUEVO
9,15,MÉXICO                      ,005,ALMOLOYA DE JUÁREZ,0037,BARRIO SAN PEDRO (LA CONCEPCIÓN SAN PEDRO)
9,15,MÉXICO                      ,011,ATENCO,0013,NUEVA SANTA ROSA
9,15,MÉXICO                      ,014,ATLACOMULCO,0058,COLONIA RÍO LERMA (TIC TI)
9,15,MÉXICO                      ,016,AXAPUSCO,0006,JALTEPEC
9,15,MÉXICO                      ,025,CHALCO,0013,SAN MARCOS HUIXTOCO
9,15,MÉXICO                      ,026,CHAPA DE MOTA,0008,DONGU
9,15,MÉXICO                      ,035,HUEHUETOCA,0008,SALITRILLO
9,15,MÉXICO                      ,037,HUIXQUILUCAN,0026,ZACAMULPA
9,15,MÉXICO                      ,056,MORELOS,0007,SAN MARCOS TLAZALPAN
9,15,MÉXICO                      ,057,NAUCALPAN DE JUÁREZ,0088,SAN FRANCISCO CHIMALPA
9,15,MÉXICO                      ,060,NICOLÁS ROMERO,0004,SANTA MARÍA MAGDALENA CAHUACÁN
9,15,MÉXICO                      ,060,NICOLÁS ROMERO,0016,PROGRESO INDUSTRIAL
9,15,MÉXICO                      ,065,OTUMBA,0019,SANTIAGO TOLMAN
9,15,MÉXICO                      ,071,POLOTITLÁN,0001,POLOTITLÁN DE LA ILUSTRACIÓN
9,15,MÉXICO                      ,084,TEMASCALAPA,0014,SAN LUIS TECUAHUTITLÁN
9,15,MÉXICO                      ,084,TEMASCALAPA,0017,SANTA ANA TLACHIHUALPA
9,15,MÉXICO                      ,088,TENANCINGO,0024,SANTA ANA IXTLAHUATZINGO (SANTA ANA)
9,15,MÉXICO                      ,090,TENANGO DEL VALLE,0037,SAN PEDRO ZICTEPEC
9,15,MÉXICO                      ,091,TEOLOYUCAN,0010,SAN BARTOLO
9,15,MÉXICO                      ,095,TEPOTZOTLÁN,0021,SAN MATEO XOLOC
9,15,MÉXICO                      ,095,TEPOTZOTLÁN,0073,SANTA CRUZ DEL MONTE
9,15,MÉXICO                      ,106,TOLUCA,0055,JICALTEPEC CUEXCONTITLÁN
9,15,MÉXICO                      ,106,TOLUCA,0070,SAN FELIPE TLALMIMILOLPAN
9,15,MÉXICO                      ,117,ZACUALPAN,0001,ZACUALPAN
9,15,MÉXICO                      ,118,ZINACANTEPEC,0067,SANTA MARÍA DEL MONTE
9,16,MICHOACÁN DE OCAMPO       ,014,COAHUAYANA,0001,COAHUAYANA DE HIDALGO
9,16,MICHOACÁN DE OCAMPO       ,025,CHILCHOTA,0003,CARAPAN
9,16,MICHOACÁN DE OCAMPO       ,034,HIDALGO,0041,SAN BARTOLO CUITAREO
9,16,MICHOACÁN DE OCAMPO       ,034,HIDALGO,0122,SAN ANTONIO VILLALONGÍN
9,16,MICHOACÁN DE OCAMPO       ,051,MARCOS CASTELLANOS,0001,SAN JOSÉ DE GRACIA
9,16,MICHOACÁN DE OCAMPO       ,061,OCAMPO,0001,OCAMPO
9,16,MICHOACÁN DE OCAMPO       ,063,PANINDÍCUARO,0001,PANINDÍCUARO
9,16,MICHOACÁN DE OCAMPO       ,073,QUIROGA,0008,SAN ANDRÉS ZIRÓNDARO
9,16,MICHOACÁN DE OCAMPO       ,087,TARETAN,0001,TARETAN
9,16,MICHOACÁN DE OCAMPO       ,092,TIQUICHEO DE NICOLÁS ROMERO,0001,TIQUICHEO
9,16,MICHOACÁN DE OCAMPO       ,100,TZINTZUNTZAN,0001,TZINTZUNTZAN
9,16,MICHOACÁN DE OCAMPO       ,111,ZIRACUARETIRO,0009,SAN ÁNGEL ZURUMUCAPIO
9,17,MORELOS,006,CUAUTLA,0032,PEÑA FLORES (PALO VERDE)
9,17,MORELOS,009,HUITZILAC,0017,TRES MARÍAS
9,17,MORELOS,012,JOJUTLA,0004,HIGUERÓN
9,17,MORELOS,012,JOJUTLA,0013,TLATENCHI
9,17,MORELOS,014,MAZATEPEC,0001,MAZATEPEC
9,17,MORELOS,019,TEPALCINGO,0005,IXTLILCO EL GRANDE
9,18,NAYARIT,002,AHUACATLÁN,0001,AHUACATLÁN
9,18,NAYARIT,016,TECUALA,0047,SAN FELIPE AZTATÁN
9,18,NAYARIT,020,BAHÍA DE BANDERAS,0013,BUCERÍAS
9,18,NAYARIT,020,BAHÍA DE BANDERAS,0083,SAN JOSÉ DEL VALLE
9,19,NUEVO LEÓN   ,004,ALLENDE,0001,CIUDAD DE ALLENDE
9,19,NUEVO LEÓN   ,022,GENERAL TERÁN,0001,CIUDAD GENERAL TERÁN
9,20,OAXACA,002,ACATLÁN DE PÉREZ FIGUEROA,0037,TETELA
9,20,OAXACA,134,SAN FELIPE JALAPA DE DÍAZ,0001,SAN FELIPE JALAPA DE DÍAZ
9,20,OAXACA,171,SAN JOSÉ TENANGO,0001,SAN JOSÉ TENANGO
9,20,OAXACA,185,SAN JUAN CACAHUATEPEC,0001,SAN JUAN CACAHUATEPEC
9,20,OAXACA,249,SAN MATEO YOLOXOCHITLÁN,0001,SAN MATEO YOLOXOCHITLÁN
9,20,OAXACA,251,SAN MATEO NEJÁPAM,0001,SAN MATEO NEJÁPAM
9,20,OAXACA,265,SAN MIGUEL CHIMALAPA,0001,SAN MIGUEL CHIMALAPA
9,20,OAXACA,327,SAN PEDRO TAPANATEPEC,0001,SAN PEDRO TAPANATEPEC
9,20,OAXACA,350,SAN SEBASTIÁN TUTLA,0001,SAN SEBASTIÁN TUTLA
9,20,OAXACA,350,SAN SEBASTIÁN TUTLA,0002,EL ROSARIO
9,20,OAXACA,367,SANTA CATARINA MECHOACÁN,0001,SANTA CATARINA MECHOACÁN
9,20,OAXACA,405,VILLA DE CHILAPA DE DÍAZ,0001,VILLA DE CHILAPA DE DÍAZ
9,20,OAXACA,449,SANTA MARÍA ZOQUITLÁN,0001,SANTA MARÍA ZOQUITLÁN
9,20,OAXACA,500,SANTIAGO YOSONDÚA,0001,SANTIAGO YOSONDÚA
9,20,OAXACA,537,SILACAYOÁPAM,0001,SILACAYOÁPAM
9,21,PUEBLA,023,ATZITZINTLA,0001,ATZITZINTLA
9,21,PUEBLA,041,CUAUTLANCINGO,0004,LA TRINIDAD CHAUTENCO
9,21,PUEBLA,043,CUETZALAN DEL PROGRESO,0027,TZINACAPAN
9,21,PUEBLA,047,CHIAUTLA,0099,TLANCUALPICAN
9,21,PUEBLA,068,HERMENEGILDO GALEANA,0001,BIENVENIDO
9,21,PUEBLA,073,HUEHUETLÁN EL CHICO,0011,TZICATLÁN
9,21,PUEBLA,085,IZÚCAR DE MATAMOROS,0008,AYUTLA (SAN FELIPE AYUTLA)
9,21,PUEBLA,099,CAÑADA MORELOS,0013,SAN JOSÉ IXTAPA
9,21,PUEBLA,106,OCOYUCAN,0006,SANTA MARÍA MALACATEPEC
9,21,PUEBLA,114,PUEBLA,0359,SANTA CATARINA
9,21,PUEBLA,115,QUECHOLAC,0003,LA COMPAÑÍA
9,21,PUEBLA,115,QUECHOLAC,0015,SAN SIMÓN DE BRAVO
9,21,PUEBLA,130,SAN JUAN ATENCO,0001,SAN JUAN ATENCO
9,21,PUEBLA,139,SAN PABLO ANICANO,0001,SAN PABLO ANICANO
9,21,PUEBLA,150,HUEHUETLÁN EL GRANDE,0001,SANTO DOMINGO HUEHUETLÁN
9,21,PUEBLA,154,TECAMACHALCO,0011,LA PURÍSIMA DE HIDALGO
9,21,PUEBLA,169,TEPEXI DE RODRÍGUEZ,0001,TEPEXI DE RODRÍGUEZ
9,21,PUEBLA,170,TEPEYAHUALCO,0001,TEPEYAHUALCO
9,21,PUEBLA,170,TEPEYAHUALCO,0015,SAN JOSÉ ALCHICHICA
9,21,PUEBLA,174,TEZIUTLÁN,0016,SAN JUAN ACATENO
9,21,PUEBLA,186,TLATLAUQUITEPEC,0025,OYAMELES
9,21,PUEBLA,188,TOCHIMILCO,0006,LA MAGDALENA YANCUITLALPAN
9,21,PUEBLA,205,YEHUALTEPEC,0007,SAN MIGUEL ZOZUTLA
9,21,PUEBLA,217,ZOQUITLÁN,0001,ZOQUITLÁN
9,22,QUERÉTARO                               ,006,CORREGIDORA,0044,SAN JOSÉ DE LOS OLVERA
9,22,QUERÉTARO                               ,014,QUERÉTARO,0107,SANTA MARÍA MAGDALENA
9,23,QUINTANA ROO,002,FELIPE CARRILLO PUERTO,0044,CHUNHUHUB
9,24,SAN LUIS POTOSÍ        ,037,TAMAZUNCHALE,0033,CHAPULHUACANITO
9,24,SAN LUIS POTOSÍ        ,055,ZARAGOZA,0001,VILLA DE ZARAGOZA
9,25,SINALOA,001,AHOME,0160,HIGUERA DE ZARAGOZA
9,25,SINALOA,009,ESCUINAPA,0034,ISLA DEL BOSQUE
9,25,SINALOA,010,EL FUERTE,0133,MOCHICAHUI
9,26,SONORA,030,HERMOSILLO,0535,SAN PEDRO O EL SAUCITO (SAN PEDRO EL SAUCITO)
9,27,TABASCO,004,CENTRO,0134,MEDELLÍN Y PIGUA 3RA. SECCIÓN
9,28,TAMAULIPAS,012,GONZÁLEZ,0170,ESTACIÓN MANUEL (ÚRSULO GALVÁN)
9,28,TAMAULIPAS,033,RÍO BRAVO,0291,NUEVO PROGRESO
9,29,TLAXCALA,002,APETATITLÁN DE ANTONIO CARVAJAL,0005,TLATEMPAN
9,29,TLAXCALA,020,SANCTÓRUM DE LÁZARO CÁRDENAS,0004,FRANCISCO VILLA
9,29,TLAXCALA,029,TEPEYANCO,0001,TEPEYANCO
9,30,VERACRUZ DE IGNACIO DE LA LLAVE,002,ACATLÁN,0001,ACATLÁN
9,30,VERACRUZ DE IGNACIO DE LA LLAVE,003,ACAYUCAN,0010,CORRAL NUEVO
9,30,VERACRUZ DE IGNACIO DE LA LLAVE,011,ALVARADO,0001,ALVARADO
9,30,VERACRUZ DE IGNACIO DE LA LLAVE,039,COATZACOALCOS,0147,FRACCIONAMIENTO CIUDAD OLMECA
9,30,VERACRUZ DE IGNACIO DE LA LLAVE,045,COSAMALOAPAN DE CARPIO,0025,NOPALTEPEC
9,30,VERACRUZ DE IGNACIO DE LA LLAVE,047,COSCOMATEPEC,0026,TETELZINGO
9,30,VERACRUZ DE IGNACIO DE LA LLAVE,058,CHICONTEPEC,0001,CHICONTEPEC DE TEJEDA
9,30,VERACRUZ DE IGNACIO DE LA LLAVE,083,IXHUATLÁN DE MADERO,0054,PISAFLORES
9,30,VERACRUZ DE IGNACIO DE LA LLAVE,117,OMEALCA,0001,OMEALCA
9,30,VERACRUZ DE IGNACIO DE LA LLAVE,119,OTATITLÁN,0001,OTATITLÁN
9,30,VERACRUZ DE IGNACIO DE LA LLAVE,130,PLAYA VICENTE,0049,EL NIGROMANTE
9,30,VERACRUZ DE IGNACIO DE LA LLAVE,158,TECOLUTLA,0001,TECOLUTLA
9,30,VERACRUZ DE IGNACIO DE LA LLAVE,169,JOSÉ AZUETA,0041,LINDA VISTA
9,30,VERACRUZ DE IGNACIO DE LA LLAVE,178,TLACOTALPAN,0001,TLACOTALPAN
9,30,VERACRUZ DE IGNACIO DE LA LLAVE,196,YANGA,0001,YANGA
9,30,VERACRUZ DE IGNACIO DE LA LLAVE,201,ZONGOLICA,0001,ZONGOLICA
9,31,YUCATÁN       ,006,BUCTZOTZ,0001,BUCTZOTZ
9,31,YUCATÁN       ,013,CONKAL,0001,CONKAL
9,31,YUCATÁN       ,067,SEYÉ,0001,SEYÉ
9,31,YUCATÁN       ,075,TEABO,0001,TEABO
9,31,YUCATÁN       ,076,TECOH,0001,TECOH
9,31,YUCATÁN       ,084,TEMAX,0001,TEMAX
9,32,ZACATECAS,008,CUAUHTÉMOC,0001,SAN PEDRO PIEDRA GORDA
9,32,ZACATECAS,017,GUADALUPE,0039,TACOALECHE
10,04,CAMPECHE,002,CAMPECHE,0087,LERMA
10,04,CAMPECHE,006,HOPELCHÉN,0001,HOPELCHÉN
10,05,COAHUILA DE ZARAGOZA,017,MATAMOROS,0012,SAN ANTONIO DEL COYOTE
10,05,COAHUILA DE ZARAGOZA,031,SAN BUENAVENTURA,0001,SAN BUENAVENTURA
10,07,CHIAPAS,018,COAPILLA,0001,COAPILLA
10,07,CHIAPAS,041,LA INDEPENDENCIA,0081,EL TRIUNFO
10,07,CHIAPAS,061,OCOZOCOAUTLA DE ESPINOSA,0113,OCUILAPA DE JUÁREZ
10,07,CHIAPAS,077,SALTO DE AGUA,0001,SALTO DE AGUA
10,07,CHIAPAS,089,TAPACHULA,0046,ÁLVARO OBREGÓN
10,07,CHIAPAS,096,TILA,0040,EL LIMAR
10,07,CHIAPAS,097,TONALÁ,0017,TRES PICOS
10,07,CHIAPAS,106,VENUSTIANO CARRANZA,0040,RICARDO FLORES MAGÓN
10,09,DISTRITO FEDERAL,004,CUAJIMALPA DE MORELOS,0020,SAN LORENZO ACOPILCO
10,09,DISTRITO FEDERAL,011,TLÁHUAC,0026,SANTA CATARINA YECAHUITZOTL
10,10,DURANGO,036,TLAHUALILO,0001,TLAHUALILO DE ZARAGOZA
10,11,GUANAJUATO,002,ACÁMBARO,0027,IRÁMUCO
10,11,GUANAJUATO,007,CELAYA,0143,RINCÓN DE TAMAYO
10,11,GUANAJUATO,030,SAN FELIPE,0211,SAN BARTOLO DE BERRIOS
10,11,GUANAJUATO,040,TIERRA BLANCA,0001,TIERRA BLANCA
10,12,GUERRERO,021,COYUCA DE BENÍTEZ,0008,BAJOS DEL EJIDO
10,12,GUERRERO,022,COYUCA DE CATALÁN,0001,COYUCA DE CATALÁN
10,12,GUERRERO,038,ZIHUATANEJO DE AZUETA,0124,IXTAPA ZIHUATANEJO
10,12,GUERRERO,049,PILCAYA,0001,PILCAYA
10,12,GUERRERO,052,SAN LUIS ACATLÁN,0008,CUANACAXTITLÁN
10,13,HIDALGO,051,MINERAL DE LA REFORMA,0001,PACHUQUILLA
10,13,HIDALGO,054,SAN SALVADOR,0001,SAN SALVADOR
10,13,HIDALGO,054,SAN SALVADOR,0032,CAXUXI
10,14,JALISCO,040,HOSTOTIPAQUILLO,0001,HOSTOTIPAQUILLO
10,14,JALISCO,070,EL SALTO,0001,EL SALTO
10,14,JALISCO,085,TAMAZULA DE GORDIANO,0173,VISTA HERMOSA (SANTA CRUZ DEL CORTIJO)
10,14,JALISCO,090,TENAMAXTLÁN,0001,TENAMAXTLÁN
10,14,JALISCO,093,TEPATITLÁN DE MORELOS,0058,CAPILLA DE GUADALUPE
10,15,MÉXICO                      ,002,ACOLMAN,0001,ACOLMAN DE NEZAHUALCÓYOTL
10,15,MÉXICO                      ,005,ALMOLOYA DE JUÁREZ,0016,MAYORAZGO DE LEÓN (ESTACIÓN RÍO MÉXICO)
10,15,MÉXICO                      ,025,CHALCO,0017,SAN MATEO TEZOQUIPAN MIRAFLORES
10,15,MÉXICO                      ,026,CHAPA DE MOTA,0023,SAN JUAN TUXTEPEC
10,15,MÉXICO                      ,039,IXTAPALUCA,0004,COATEPEC
10,15,MÉXICO                      ,042,IXTLAHUACA,0022,SAN JERÓNIMO IXTAPANTONGO
10,15,MÉXICO                      ,042,IXTLAHUACA,0029,BARRIO DE SAN PEDRO LA CABECERA
10,15,MÉXICO                      ,042,IXTLAHUACA,0032,SANTA ANA LA LADERA
10,15,MÉXICO                      ,054,METEPEC,0034,SAN FRANCISCO COAXUSCO
10,15,MÉXICO                      ,054,METEPEC,0035,SAN GASPAR TLAHUELILPAN
10,15,MÉXICO                      ,060,NICOLÁS ROMERO,0082,VEINTIDÓS DE FEBRERO
10,15,MÉXICO                      ,062,OCOYOACAC,0022,SAN PEDRO ATLAPULCO
10,15,MÉXICO                      ,070,LA PAZ,0008,SAN SEBASTIÁN CHIMALPA
10,15,MÉXICO                      ,084,TEMASCALAPA,0001,TEMASCALAPA
10,15,MÉXICO                      ,085,TEMASCALCINGO,0024,SAN FRANCISCO TEPEOLULCO
10,15,MÉXICO                      ,097,TEXCALTITLÁN,0001,TEXCALTITLÁN
10,15,MÉXICO                      ,099,TEXCOCO,0007,SAN LUIS HUEXOTLA
10,15,MÉXICO                      ,112,VILLA DEL CARBÓN,0011,LOMA ALTA
10,15,MÉXICO                      ,114,VILLA VICTORIA,0001,VILLA VICTORIA
10,16,MICHOACÁN DE OCAMPO       ,010,ARTEAGA,0247,INFIERNILLO (MORELOS DE INFIERNILLO)
10,16,MICHOACÁN DE OCAMPO       ,016,COENEO,0001,COENEO DE LA LIBERTAD
10,16,MICHOACÁN DE OCAMPO       ,021,CHARAPAN,0001,CHARAPAN
10,16,MICHOACÁN DE OCAMPO       ,025,CHILCHOTA,0001,CHILCHOTA
10,16,MICHOACÁN DE OCAMPO       ,040,INDAPARAPEO,0018,SAN LUCAS PÍO
10,16,MICHOACÁN DE OCAMPO       ,041,IRIMBO,0001,IRIMBO
10,16,MICHOACÁN DE OCAMPO       ,044,JIMÉNEZ,0001,VILLA JIMÉNEZ
10,16,MICHOACÁN DE OCAMPO       ,053,MORELIA,0040,CAPULA
10,16,MICHOACÁN DE OCAMPO       ,097,TURICATO,0158,PURUARÁN
10,16,MICHOACÁN DE OCAMPO       ,100,TZINTZUNTZAN,0009,IHUATZIO
10,16,MICHOACÁN DE OCAMPO       ,102,URUAPAN,0061,CALTZONTZIN
10,16,MICHOACÁN DE OCAMPO       ,105,VISTA HERMOSA,0001,VISTA HERMOSA DE NEGRETE
10,17,MORELOS,011,JIUTEPEC,0028,INDEPENDENCIA
10,17,MORELOS,015,MIACATLÁN,0001,MIACATLÁN
10,17,MORELOS,018,TEMIXCO,0004,CUENTEPEC
10,17,MORELOS,027,TOTOLAPAN,0001,TOTOLAPAN
10,17,MORELOS,033,TEMOAC,0002,AMILCINGO
10,18,NAYARIT,015,SANTIAGO IXCUINTLA,0080,VILLA HIDALGO
10,18,NAYARIT,020,BAHÍA DE BANDERAS,0084,SAN JUAN DE ABAJO
10,18,NAYARIT,020,BAHÍA DE BANDERAS,0088,SAN VICENTE
10,19,NUEVO LEÓN   ,025,GENERAL ZUAZUA,0284,FRACCIONAMIENTO REAL PALMAS
10,19,NUEVO LEÓN   ,031,JUÁREZ,0313,ARBOLEDAS DE SAN ROQUE
10,20,OAXACA,052,MAGDALENA TEQUISISTLÁN,0001,MAGDALENA TEQUISISTLÁN
